dataset,eval_mask,input_pose,input_rotate_expand,input_pad,problem,algorithm,denoiser,train_sigma,schedule,rho,step,red_input_sigma,lambda,mode,base_group_size,num_iter,init_method,mean_final_psnr,mean_degraded_psnr,mean_final_ssim,mean_degraded_ssim,mean_final_se,mean_degraded_se,fail_rate,mean_gap_psnr,mean_gap_ssim,n,final_psnr_from_mean_se,degraded_psnr_from_mean_se
val_images_circle,circle,rot30_padded,False,100,inpaint,red_gd,wavelet,15.0,fixed10p0,0.8,1.0,15.0,0.02,G16_fixed,16,40,telea,24.74310494922581,9.380701176603285,0.7142415010476414,0.11617610243302359,0.0035498410274710838,0.1306358433976958,0.0,15.362403772622525,0.5980653986146178,10,24.497910955189873,8.839376465365662
val_images_circle,circle,rot30_padded,False,100,inpaint,red_gd,wavelet,15.0,fixed10p0,0.8,1.0,15.0,0.02,vanilla,0,40,telea,24.538349057648112,9.380701176603285,0.7051494405239442,0.11617610243302359,0.0037097473310518866,0.1306358433976958,0.0,15.157647881044829,0.5889733380909207,10,24.3065566894742,8.839376465365662
val_images_circle,circle,rot45_padded,False,100,inpaint,red_gd,wavelet,15.0,fixed10p0,0.8,1.0,15.0,0.02,G16_fixed,16,40,telea,24.814309789195867,9.36654278681106,0.712629859016282,0.11569819238567385,0.0035030488504422543,0.13087085417001496,0.0,15.447767002384808,0.5969316666306081,10,24.55553806350711,8.831570630178128
val_images_circle,circle,rot45_padded,False,100,inpaint,red_gd,wavelet,15.0,fixed10p0,0.8,1.0,15.0,0.02,vanilla,0,40,telea,24.588418902839646,9.36654278681106,0.7032456496022228,0.11569819238567385,0.003674294033156885,0.13087085417001496,0.0,15.221876116028588,0.587547457216549,10,24.348260924864,8.831570630178128
val_images_circle,circle,rot60_padded,False,100,inpaint,red_gd,wavelet,15.0,fixed10p0,0.8,1.0,15.0,0.02,G16_fixed,16,40,telea,24.848779534055776,9.372394169262488,0.7149151186399821,0.11550383809246594,0.0034708132849463934,0.13084194448929798,0.0,15.476385364793288,0.5994112805475162,10,24.595687489038003,8.832530102922629
val_images_circle,circle,rot60_padded,False,100,inpaint,red_gd,wavelet,15.0,fixed10p0,0.8,1.0,15.0,0.02,vanilla,0,40,telea,24.63554047891283,9.372394169262488,0.7059156538564948,0.11550383809246594,0.003632204555257966,0.13084194448929798,0.0,15.263146309650342,0.5904118157640288,10,24.398297012527685,8.832530102922629
val_images_circle,circle,upright,False,100,inpaint,red_gd,wavelet,15.0,fixed10p0,0.8,1.0,15.0,0.02,G16_fixed,16,40,telea,23.906471790963078,9.382013906651718,0.6824715892409015,0.11615788161221134,0.004315189809949628,0.13044022648446385,0.0,14.52445788431136,0.5663137076286902,10,23.650000964491817,8.845884557962593
val_images_circle,circle,upright,False,100,inpaint,red_gd,wavelet,15.0,fixed10p0,0.8,1.0,15.0,0.02,vanilla,0,40,telea,24.55894651484351,9.382013906651718,0.7061664298540029,0.11615788161221134,0.0036926046757305942,0.13044022648446385,0.0,15.176932608191795,0.5900085482417915,10,24.32667184723435,8.845884557962593
